country,state,city,Count
"United States",CT,"North Stonington",1
"United States",CT,Northford,1
"United States",CT,Norwick,1
"United States",CT,Oxford,1
"United States",CT,Preston,1
"United States",CT,Prospect,1
"United States",CT,Putnam,1
"United States",CT,Roxbury,1
"United States",CT,"S Glastonbury",1
"United States",CT,Saterbury,1
"United States",CT,Seymair,1
"United States",CT,Sherman,1
"United States",CT,"South Meriden",1
"United States",CT,"South Norwalk",1
"United States",CT,Tolland,1
"United States",CT,Vrenon,1
"United States",CT,"W Haven",1
"United States",CT,Warren,1
"United States",CT,"Washington Dt",1
"United States",CT,Wauregan,1
"United States",CT,"West Cornwall",1
"United States",CT,"West Hartfrd",1
"United States",CT,"West Simsbury",1
"United States",CT,Willington,1
"United States",CT,"Windsor Locks",1
"United States",CT,Wolcott,1
"United States",CT,"Woodstock Vly",1
"United States",WV,Charleston,88
"United States",WV,Huntington,46
"United States",WV,Morgantown,39
"United States",WV,Wheeling,36
"United States",WV,Parkersburg,33
"United States",WV,Martinsburg,26
"United States",WV,Beckley,22
"United States",WV,Weirton,22
"United States",WV,Fairmont,17
"United States",WV,Clarksburg,13
"United States",WV,Bluefield,12
"United States",WV,Buckhannon,11
"United States",WV,Moundsville,11
"United States",WV,Barboursville,10
"United States",WV,Welch,9
"United States",WV,Princeton,8
"United States",WV,Weston,8
"United States",WV,Bridgeport,7
"United States",WV,Ripley,7
"United States",WV,Wellsburg,7
"United States",WV,"Charles Town",6
"United States",WV,Elkins,6
"United States",WV,Hinton,6
"United States",WV,Madison,6
"United States",WV,Romney,6
"United States",WV,Kingwood,5
"United States",WV,"N Martinsvlle",5
"United States",WV,Nitro,5
"United States",WV,Philippi,5
"United States",WV,"Pt Pleasant",5
"United States",WV,"S Charleston",5
"United States",WV,"Saint Albans",5
"United States",WV,Shepherdstown,5
"United States",WV,"St Albans",5
"United States",WV,Sutton,5
"United States",WV,Winfield,5
"United States",WV,"Bunker Hill",4
"United States",WV,Ceredo,4
"United States",WV,Dunbar,4
"United States",WV,Grantsville,4
"United States",WV,"Harpers Ferry",4
"United States",WV,Hedgesville,4
"United States",WV,Keyser,4
"United States",WV,Lerona,4
"United States",WV,"New Martinsville",4
"United States",WV,"Oak Hill",4
"United States",WV,Ranson,4
"United States",WV,Ronceverte,4
"United States",WV,Shinnston,4
"United States",WV,Sophia,4
"United States",WV,Worthington,4
"United States",WV,"Berkeley Spgs",3
"United States",WV,Branchland,3
"United States",WV,"Capon Bridge",3
"United States",WV,Chester,3
"United States",WV,Clay,3
"United States",WV,Franklin,3
"United States",WV,"French Creek",3
"United States",WV,Gilbert,3
"United States",WV,Holden,3
"United States",WV,Hurricane,3
"United States",WV,Iaeger,3
"United States",WV,Kimball,3
"United States",WV,Logan,3
"United States",WV,Mannington,3
"United States",WV,Middlebourne,3
"United States",WV,Montgomery,3
"United States",WV,Moorefield,3
"United States",WV,Newell,3
"United States",WV,Parsons,3
"United States",WV,Ravenswood,3
"United States",WV,Salem,3
"United States",WV,Sistersville,3
"United States",WV,"South Charleston",3
"United States",WV,Spencer,3
"United States",WV,Summersville,3
"United States",WV,Union,3
"United States",WV,Vienna,3
"United States",WV,Waverly,3
"United States",WV,Westover,3
"United States",WV,Williamstown,3
"United States",WV,Alderson,2
"United States",WV,Bayard,2
"United States",WV,Beaver,2
"United States",WV,"Berkeley Springs",2
"United States",WV,"Berkley Springs",2
"United States",WV,"Big Creek",2
"United States",WV,Bolt,2
"United States",WV,Bramwell,2
"United States",WV,"Bruceton Mills",2
"United States",WV,Cameron,2
"United States",WV,"Cedar Grove",2
"United States",WV,Chas,2
"United States",WV,Clendenia,2
"United States",WV,Clendenin,2
"United States",WV,Craigsville,2
"United States",WV,Danville,2
"United States",WV,Davis,2
"United States",WV,Dawes,2
"United States",WV,Farmington,2
"United States",WV,Fayetteville,2
"United States",WV,Gary,2
"United States",WV,Glenville,2
"United States",WV,Grafton,2
"United States",WV,Harrisville,2
"United States",WV,Independence,2
"United States",WV,Institute,2
"United States",WV,Kearneysville,2
"United States",WV,Lashmeet,2
"United States",WV,Lewisburg,2
"United States",WV,Lumberport,2
"United States",WV,Marginsburg,2
"United States",WV,Masontown,2
"United States",WV,Midway,2
"United States",WV,Milton,2
"United States",WV,Nellis,2
"United States",WV,"Nutter Fort",2
"United States",WV,Omar,2
"United States",WV,Ona,2
"United States",WV,Parkersburgh,2
"United States",WV,Petersburg,2
"United States",WV,Piedmont,2
"United States",WV,Poca,2
"United States",WV,Premier,2
"United States",WV,Reader,2
"United States",WV,Richwood,2
"United States",WV,Ridgeley,2
"United States",WV,Ridgely,2
"United States",WV,"Salt Rock",2
"United States",WV,"Scott Depot",2
"United States",WV,"Shenandoah Junction",2
"United States",WV,"Star City",2
"United States",WV,"Sugar Grove",2
"United States",WV,Talcott,2
"United States",WV,Tunnelton,2
"United States",WV,Van,2
"United States",WV,"W Virginia",2
"United States",WV,War,2
"United States",WV,Wardensville,2
"United States",WV,Washington,2
"United States",WV,"White Sulphur Springs",2
"United States",WV,Accoville,1
"United States",WV,Amigo,1
"United States",WV,Amma,1
"United States",WV,Arnett,1
"United States",WV,Athens,1
"United States",WV,Aurora,1
"United States",WV,Barrackville,1
"United States",WV,Belingham,1
"United States",WV,Belington,1
"United States",WV,Belle,1
"United States",WV,Bellview,1
"United States",WV,Belmont,1
"United States",WV,Benwood,1
"United States",WV,"Berkeley Spting",1
"United States",WV,"Bob White",1
"United States",WV,Boomer,1
"United States",WV,"Bruceton Mls",1
"United States",WV,Cairo,1
"United States",WV,Cassville,1
"United States",WV,Chapmanville,1
"United States",WV,Charlesto,1
"United States",WV,Charlgaton,1
"United States",WV,"Clear Creek",1
"United States",WV,Core,1
"United States",WV,"Cross Lanes",1
"United States",WV,Culloden,1
"United States",WV,Dailey,1
"United States",WV,Daily,1
"United States",WV,Davisville,1
"United States",WV,Delbarton,1
"United States",WV,Delle,1
"United States",WV,Dothan,1
"United States",WV,Elizabeth,1
"United States",WV,"Elk Garden",1
"United States",WV,Elkhorn,1
"United States",WV,Elkview,1
"United States",WV,Enterprise,1
"United States",WV,Eureka,1
"United States",WV,Everettville,1
"United States",WV,Exchange,1
"United States",WV,Fairmount,1
"United States",WV,Fairview,1
"United States",WV,"Falling Waters",1
"United States",WV,Farimont,1
"United States",WV,Flemington,1
"United States",WV,Follansbee,1
"United States",WV,"Fort Ashby",1
"United States",WV,Frametown,1
"United States",WV,Frankford,1
"United States",WV,Gassaway,1
"United States",WV,Gerrardstown,1
"United States",WV,Glasgow,1
"United States",WV,"Glen Dale",1
"United States",WV,"Glen Easten",1
"United States",WV,"Glen Easton",1
"United States",WV,Gormania,1
"United States",WV,Granville,1
"United States",WV,"Green Bank",1
"United States",WV,Greenwood,1
"United States",WV,Hemphill,1
"United States",WV,Hewett,1
"United States",WV,Inwood,1
"United States",WV,Jacksonburg,1
"United States",WV,"Jane Lew",1
"United States",WV,Jesse,1
"United States",WV,Julian,1
"United States",WV,Junior,1
"United States",WV,Kegley,1
"United States",WV,Kenova,1
"United States",WV,"Keslers Cross Lanes",1
"United States",WV,Kimberly,1
"United States",WV,Kingmont,1
"United States",WV,Kopperstown,1
"United States",WV,Lake,1
"United States",WV,Lashment,1
"United States",WV,Lavalette,1
"United States",WV,"Left Hand",1
"United States",WV,Leon,1
"United States",WV,Lesage,1
"United States",WV,Macfarlan,1
"United States",WV,Mallory,1
"United States",WV,Man,1
"United States",WV,Marlinton,1
"United States",WV,Marmet,1
"United States",WV,Matoaka,1
"United States",WV,Maxwelton,1
"United States",WV,McConnell,1
"United States",WV,McMechen,1
"United States",WV,"Mineral Vells",1
"United States",WV,Moyers,1
"United States",WV,"Mt Claire",1
"United States",WV,"Mt Clare",1
"United States",WV,"Mt Gay",1
"United States",WV,"Mt Nebo",1
"United States",WV,Mullens,1
"United States",WV,"N Parkersburg",1
"United States",WV,"New Creek",1
"United States",WV,"New Cumberland",1
"United States",WV,"New Cumberlnd",1
"United States",WV,Orma,1
"United States",WV,"Paw Paw",1
"United States",WV,"Pecks Mill",1
"United States",WV,Phillipi,1
"United States",WV,Pineville,1
"United States",WV,"Point Pleasant",1
"United States",WV,Purgitsville,1
"United States",WV,Pursglove,1
"United States",WV,Quinwood,1
"United States",WV,Rainelle,1
"United States",WV,Ranger,1
"United States",WV,"Red Jacket",1
"United States",WV,Reynaldsville,1
"United States",WV,Reynoldsville,1
"United States",WV,Rivesville,1
"United States",WV,Roanoke,1
"United States",WV,Rock,1
"United States",WV,"Rock Creek",1
"United States",WV,Rupert,1
"United States",WV,"Saint Marys",1
"United States",WV,Sandyville,1
"United States",WV,Scarbro,1
"United States",WV,Seth,1
"United States",WV,"Shady Spring",1
"United States",WV,"Shendoah Jct",1
"United States",WV,"Short Creek",1
"United States",WV,Snowshoe,1
"United States",WV,"So Charleston",1
"United States",WV,"St George",1
"United States",WV,Surveyor,1
"United States",WV,Teays,1
"United States",WV,Thomas,1
"United States",WV,Thornton,1
"United States",WV,Thurmond,1
"United States",WV,Triadelphia,1
"United States",WV,Troy,1
"United States",WV,Twilight,1
"United States",WV,"W Logan",1
"United States",WV,"W Union",1
"United States",WV,Wadestown,1
"United States",WV,Wallace,1
"United States",WV,Wayne,1
"United States",WV,"West Hamlin",1
"United States",WV,"West Liberty",1
"United States",WV,Wharton,1
"United States",WV,"Wht Sphr Spgs",1
"United States",WV,Williamson,1
"United States",NM,Albuquerque,288
"United States",NM,"Santa Fe",98
"United States",NM,"Las Cruces",46
"United States",NM,Farmington,29
"United States",NM,Roswell,27
"United States",NM,Carlsbad,25
"United States",NM,Hobbs,24
"United States",NM,"Silver City",23
"United States",NM,Clovis,18
"United States",NM,"Rio Rancho",16
"United States",NM,Alamogordo,14
"United States",NM,Deming,12
"United States",NM,"Los Alamos",12
"United States",NM,Taos,12
"United States",NM,Lordsburg,8
"United States",NM,Grants,7
"United States",NM,Portales,7
"United States",NM,Espanola,6
"United States",NM,Gallup,6
"United States",NM,"Las Vegas",6
"United States",NM,"Los Lunas",6
"United States",NM,Socorro,6
"United States",NM,"Arroyo Seco",5
"United States",NM,Ruidoso,5
"United States",NM,Tijeras,5
"United States",NM,"Truth Consq",5
"United States",NM,Artesia,4
"United States",NM,Belen,4
"United States",NM,Edgewood,4
"United States",NM,"Santa Cruz",4
"United States",NM,Tucumcari,4
"United States",NM,"Angel Fire",3
"United States",NM,Bernalillo,3
"United States",NM,Bloomfield,3
"United States",NM,Capitan,3
"United States",NM,Cerrillos,3
"United States",NM,Clayton,3
"United States",NM,Corrales,3
"United States",NM,Dexter,3
"United States",NM,Hatch,3
"United States",NM,Lovington,3
"United States",NM,Mesilla,3
"United States",NM,Milan,3
"United States",NM,Peralta,3
"United States",NM,Raton,3
"United States",NM,"Ruidoso Downs",3
"United States",NM,"San Jon",3
"United States",NM,"Sandia Park",3
"United States",NM,Thoreau,3
"United States",NM,Tularosa,3
"United States",NM,Zuni,3
"United States",NM,Alburquerque,2
"United States",NM,Aztec,2
"United States",NM,Bayard,2
"United States",NM,Canjilon,2
"United States",NM,"Cedar Crest",2
"United States",NM,Cimarron,2
"United States",NM,Cloudcroft,2
"United States",NM,Crownpoint,2
"United States",NM,Cuba,2
"United States",NM,Estanica,2
"United States",NM,"Fort Sumner",2
"United States",NM,"Ft Sumner",2
"United States",NM,"Jemez Springs",2
"United States",NM,Magdalena,2
"United States",NM,Melrose,2
"United States",NM,Mosquero,2
"United States",NM,Mountainair,2
"United States",NM,Placitas,2
"United States",NM,Questa,2
"United States",NM,Ramah,2
"United States",NM,Reserve,2
"United States",NM,"Santa Fee",2
"United States",NM,"Sante Fe",2
"United States",NM,Shiprock,2
"United States",NM,"Sunland Park",2
"United States",NM,"T Or C",2
"United States",NM,Tesuque,2
"United States",NM,Tohatchi,2
"United States",NM,Vanderwagen,2
"United States",NM,Vaughn,2
"United States",NM,"White Sands Missile Range",2
"United States",NM,Abiquiu,1
"United States",NM,Al,1
"United States",NM,Albuguerque,1
"United States",NM,Albuqerque,1
"United States",NM,Allalde,1
"United States",NM,Amistad,1
"United States",NM,Anthony,1
"United States",NM,"Boles Acres",1
"United States",NM,"Bosque Farms",1
"United States",NM,Brewerton,1
"United States",NM,Broadview,1
"United States",NM,Carrizozo,1
"United States",NM,Chama,1
"United States",NM,Chaparral,1
"United States",NM,Coronoa,1
"United States",NM,Cubero,1
"United States",NM,Edgewater,1
"United States",NM,"El Prado",1
"United States",NM,"El Rito",1
"United States",NM,"Elephant Btte",1
"United States",NM,"Elephant Butte",1
"United States",NM,"Española",1
"United States",NM,Gallud,1
"United States",NM,Hanover,1
"United States",NM,"Holloman Afb",1
"United States",NM,Jal,1
"United States",NM,"Kirtland Afb",1
"United States",NM,"La Plata",1
"United States",NM,"Lake Arthur",1
"United States",NM,"Los Ranchos",1
"United States",NM,Magalena,1
"United States",NM,Mesquite,1
"United States",NM,Milnesand,1
"United States",NM,Mora,1
"United States",NM,Navajo,1
"United States",NM,"Ne Albuquerque",1
"United States",NM,"Ohkay Owingeh",1
"United States",NM,Penasco,1
"United States",NM,"Pinos Altos",1
"United States",NM,Pinosaltos,1
"United States",NM,Playas,1
"United States",NM,Ribera,1
"United States",NM,"Rnch De Taos",1
"United States",NM,"San Ysidro",1
"United States",NM,"Siver City",1
"United States",NM,Springer,1
"United States",NM,Tatum,1
"United States",NM,Timberon,1
"United States",NM,"Tira Amarilla",1
"United States",NM,Torc,1
"United States",NM,"Truth Or Consequences",1
"United States",NM,Tyeras,1
"United States",NM,"White Sands Missile Ra",1
"United States",NM,"Wht Sands Mr",1
"United States",NM,Williamsburg,1
"United States",NM,Woodbury,1
"United States",UT,"Salt Lake City",230
"United States",UT,"Salt Lake Cty",152
"United States",UT,Ogden,62
"United States",UT,Provo,38
"United States",UT,Sandy,30
"United States",UT,Logan,21
"United States",UT,"St George",21
"United States",UT,Orem,19
"United States",UT,"Park City",18
